OBJECTID,BOEM Lease Number,Project Name,Project Phase Number,Developer Name,Wind Turbine Identifier,Maximum Height (m),Maximum Megawatts,Maximum Rotor Diameter (m),Wind Turbine Model,Depth (m),Configuration Option Number,Installation Status,Notes,Longitude (NAD83),Latitude (NAD83),Northing,Easting,UTM Zone,Alternate location,x,y
1016,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.10851204,39.29530325,4349926.312,576874.2186,18N,,-8249721.976,4764061.088
1017,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.09580065,39.2969439,4350119.269,577968.537,18N,,-8248306.95,4764297.088
1018,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.0830887,39.29858315,4350312.227,579062.8554,18N,,-8246891.862,4764532.893
1019,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.07037618,39.30022101,4350505.185,580157.1737,18N,,-8245476.71,4764768.502
1020,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.05766309,39.30185747,4350698.143,581251.4921,18N,,-8244061.495,4765003.917
1021,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.04494944,39.30349254,4350891.101,582345.8105,18N,,-8242646.217,4765239.136
1022,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.03223522,39.30512621,4351084.059,583440.1288,18N,,-8241230.877,4765474.159
1023,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.01952044,39.30675849,4351277.017,584534.4473,18N,,-8239815.473,4765708.987
1024,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.0068051,39.30838936,4351469.974,585628.7656,18N,,-8238400.008,4765943.62
1025,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-73.9940892,39.31001884,4351662.932,586723.084,18N,,-8236984.479,4766178.057
1026,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-73.98137273,39.31164693,4351855.89,587817.4024,18N,,-8235568.889,4766412.299
1027,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.23660336,39.29560879,4349859.189,565828.3021,18N,,-8263981.041,4764105.037
1028,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.22389467,39.29726345,4350052.146,566922.6204,18N,,-8262566.316,4764343.055
1029,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.2111854,39.29891673,4350245.104,568016.9389,18N,,-8261151.526,4764580.877
1030,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.19847556,39.30056861,4350438.062,569111.2572,18N,,-8259736.673,4764818.505
1031,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.18576515,39.30221909,4350631.02,570205.5756,18N,,-8258321.755,4765055.937
1032,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.17305416,39.30386818,4350823.978,571299.8939,18N,,-8256906.774,4765293.175
1033,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.16034259,39.30551588,4351016.936,572394.2123,18N,,-8255491.729,4765530.217
1034,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.14763046,39.30716218,4351209.894,573488.5307,18N,,-8254076.62,4765767.065
1035,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.13491776,39.30880708,4351402.851,574582.8491,18N,,-8252661.448,4766003.717
1036,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.12220448,39.31045059,4351595.809,575677.1674,18N,,-8251246.212,4766240.174
1037,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.10949064,39.3120927,4351788.767,576771.4858,18N,,-8249830.913,4766476.436
1038,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.09677623,39.31373342,4351981.725,577865.8042,18N,,-8248415.551,4766712.502
1039,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.08406125,39.31537274,4352174.683,578960.1226,18N,,-8247000.125,4766948.373
1040,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.0713457,39.31701067,4352367.641,580054.441,18N,,-8245584.637,4767184.049
1041,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.05862958,39.3186472,4352560.599,581148.7594,18N,,-8244169.085,4767419.529
1042,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.04591291,39.32028233,4352753.556,582243.0777,18N,,-8242753.47,4767654.814
1043,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.03319566,39.32191606,4352946.514,583337.3961,18N,,-8241337.793,4767889.903
1044,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.02047786,39.3235484,4353139.472,584431.7144,18N,,-8239922.053,4768124.796
1045,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.00775949,39.32517934,4353332.43,585526.0328,18N,,-8238506.25,4768359.494
1046,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.18676229,39.31900808,4352493.476,570102.8429,18N,,-8258432.756,4767471.456
1047,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.17404827,39.32065724,4352686.433,571197.1612,18N,,-8257017.439,4767708.761
1048,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.16133369,39.32230501,4352879.391,572291.4796,18N,,-8255602.057,4767945.871
1049,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.14861853,39.32395138,4353072.349,573385.7979,18N,,-8254186.612,4768182.785
1050,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.1359028,39.32559635,4353265.307,574480.1163,18N,,-8252771.103,4768419.504
1051,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.1231865,39.32723993,4353458.265,575574.4348,18N,,-8251355.53,4768656.028
1052,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.11046963,39.32888211,4353651.223,576668.7531,18N,,-8249939.894,4768892.356
1053,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.09775219,39.3305229,4353844.18,577763.0714,18N,,-8248524.195,4769128.489
1054,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.08503418,39.33216229,4354037.138,578857.3898,18N,,-8247108.432,4769364.426
1055,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.07231561,39.33380028,4354230.096,579951.7083,18N,,-8245692.606,4769600.167
1056,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.05959646,39.33543687,4354423.054,581046.0266,18N,,-8244276.717,4769835.714
1057,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.04687676,39.33707207,4354616.012,582140.345,18N,,-8242860.766,4770071.064
1058,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.03415648,39.33870586,4354808.97,583234.6633,18N,,-8241444.751,4770306.219
1059,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.02143565,39.34033826,4355001.928,584328.9818,18N,,-8240028.673,4770541.177
1060,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.1750428,39.33744625,4354548.889,571094.4285,18N,,-8257128.148,4770124.92
1061,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.16232518,39.33909409,4354741.847,572188.7469,18N,,-8255712.43,4770362.096
1062,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.149607,39.34074053,4354934.805,573283.0652,18N,,-8254296.647,4770599.078
1063,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.13688824,39.34238557,4355127.762,574377.3836,18N,,-8252880.801,4770835.864
1064,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.12416891,39.34402922,4355320.72,575471.702,18N,,-8251464.892,4771072.454
1065,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.11144901,39.34567147,4355513.678,576566.0203,18N,,-8250048.919,4771308.849
1066,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.09872854,39.34731232,4355706.636,577660.3387,18N,,-8248632.882,4771545.048
1067,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.0860075,39.34895178,4355899.594,578754.6571,18N,,-8247216.782,4771781.052
1068,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.0732859,39.35058983,4356092.552,579848.9755,18N,,-8245800.619,4772016.86
1069,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.06056373,39.35222649,4356285.51,580943.2938,18N,,-8244384.393,4772252.472
1070,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.04784099,39.35386175,4356478.467,582037.6122,18N,,-8242968.103,4772487.888
1071,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.03511768,39.35549561,4356671.425,583131.9306,18N,,-8241551.751,4772723.108
1072,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.18875779,39.3525859,4356218.387,569897.3774,18N,,-8258654.895,4772304.211
1073,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.17603772,39.35423521,4356411.344,570991.6958,18N,,-8257238.903,4772541.651
1074,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.16331708,39.35588311,4356604.302,572086.0141,18N,,-8255822.848,4772778.895
1075,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.15059587,39.35752963,4356797.26,573180.3325,18N,,-8254406.728,4773015.944
1076,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.13787408,39.35917474,4356990.218,574274.6509,18N,,-8252990.544,4773252.797
1077,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.12515172,39.36081846,4357183.176,575368.9693,18N,,-8251574.298,4773489.454
1078,OCS-A 0499,Project 1,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.11242879,39.36246078,4357376.134,576463.2876,18N,,-8250157.987,4773725.915
1079,OCS-A 0499,Mutual Project Overlap (Project 1 or 2),,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.09970529,39.3641017,4357569.092,577557.606,18N,,-8248741.613,4773962.181
1080,OCS-A 0499,Project 2,,"Atlantic Shores Offshore Wind, LLC",,319.7000122,20,280,,,,Proposed,WTG have not yet been assigned unique IDs. The Wind Turbine Model has not been identified.,-74.08698122,39.36574122,4357762.049,578651.9243,18N,,-8247325.175,4774198.251
